object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of 180,Probability of Label 2,Object Center_0,Object Center_1,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Object Area,Variance of Defect Area,Mean Defect Displacement,Number of Defects,Convex Hull Center_0,Convex Hull Center_1,Mean Defect Area,Convex Hull Area,Convexity,Skewness of Defect Area,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Bounding Box Maximum_0,Bounding Box Maximum_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Size in pixels,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Total Intensity_0,Total Intensity_1,Total Intensity_2,Center of the object_0,Center of the object_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Radii of the object_0,Radii of the object_1,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Length of the Skeleton,Number of Branches,Diameter,Euclidean Diameter,Average Branch Length,Number of Holes,Center of the Skeleton_0,Center of the Skeleton_1
94,2,29,0,180,1.0,0.0,229.39867,289.53488,232.49606,288.00946,0.0,301.0,30146.334,10.9968815,3.0,231.5,288.5,211.66667,936.0,0.32158118,0.1983144,10191061.0,2202462.2,630270.06,245.0,307.0,0.5368083,-0.8437042,0.8437042,0.5368083,0.72427726,-0.1814616,0.051116757,301.0,29061.0,13569.0,11774.0,19463.89,9854.804,9281.618,-0.96457314,0.25846252,-0.052875295,0.25655994,0.96569276,0.04018075,0.06144651,0.02519159,-0.9977924,14214.0,5420.0,7082.0,10191061.0,-2284805.0,-600740.25,-2284805.0,2202462.2,185972.22,-600740.25,185972.22,630270.06,5858631.0,2966296.0,2793767.0,229.39867,289.53488,219.0,271.0,0.049375653,-0.20879532,-0.0409781,10.944303,3.3180952,16604195.0,4716516.5,831121.06,-1.3971205,1.8408191,0.829469,41268.0,16516.0,13354.0,31093.283,4422.279,8275.369,14085.0,1760.0,5748.0,16604195.0,-4565970.0,-1268100.9,-4565970.0,4716516.5,943490.56,-1268100.9,943490.56,831121.06,173656000.0,24698426.0,46217936.0,2.890313,3.7994406,1.9728383,45.112698,2.0,45.112698,39.824615,22.556349,0.0,228.0,290.0
95,2,30,0,180,1.0,0.0,180.96774,283.3364,180.14134,284.50882,-4.9022765,217.0,5114.9165,8.223804,4.0,180.5,284.0,70.75,500.0,0.434,0.085857645,11183683.0,6594769.5,1011181.7,191.0,297.0,0.48505667,-0.8744827,0.8744827,0.48505667,1.0923997,0.17185284,0.4522517,217.0,30464.0,18852.0,13862.0,18706.773,12765.124,9904.322,-0.84240407,0.5246119,-0.12303568,0.52592033,0.85018855,0.024233349,0.11731662,-0.044292692,-0.9921063,13047.0,7283.0,7253.0,11183683.0,-4728287.0,-1400779.6,-4728287.0,6594769.5,727439.5,-1400779.6,727439.5,1011181.7,4059370.0,2770032.0,2149238.0,180.96774,283.3364,171.0,272.0,1.2514192,-0.6372466,0.9827468,7.3449235,2.7993762,10212422.0,2902497.5,720967.75,-1.178438,2.5789897,0.6856116,44324.0,14425.0,15588.0,31273.521,3613.2,8131.029,13849.0,1528.0,5520.0,10212422.0,-1856137.4,-469878.28,-1856137.4,2902497.5,545674.9,-469878.28,545674.9,720967.75,152176960.0,17581832.0,39565584.0,5.6218033,7.439816,2.3811653,83.497475,16.0,31.556349,26.0,5.218592,0.0,180.0,283.0
96,2,31,0,180,1.0,0.0,274.33334,275.2381,274.8889,274.44446,-1.2892562,21.0,0.9166667,2.8178618,4.0,274.5,275.0,2.25,30.0,0.7,-0.85456306,4422472.5,942677.25,688346.8,278.0,278.0,0.9995757,-0.029129531,-0.029129531,-0.9995757,0.42805472,0.2477286,0.038591508,21.0,24673.0,9485.0,10253.0,19616.809,7844.143,8886.381,-0.9673006,0.17948498,-0.17920572,0.25363043,0.6815201,-0.68644154,-0.0010736439,-0.7094473,-0.70475763,16124.0,6102.0,7481.0,4422472.5,-979550.2,-42799.785,-979550.2,942677.25,-180124.62,-42799.785,-180124.62,688346.8,411953.0,164727.0,186614.0,274.33334,275.2381,272.0,273.0,-0.31434062,-0.80943936,-0.93884826,1.5226245,1.1081966,20109132.0,6679275.5,900467.06,-1.014099,1.5092578,0.7508682,40984.0,16516.0,13354.0,29769.678,4826.498,8411.874,14085.0,1457.0,5748.0,20109132.0,-6319758.0,-1555949.5,-6319758.0,6679275.5,1185153.0,-1555949.5,1185153.0,900467.06,96453760.0,15637854.0,27254472.0,1.2767723,1.913899,1.6596094,11.071068,5.0,6.656854,5.0,2.2142136,0.0,274.0,276.0
97,2,32,0,180,1.0,0.0,259.568,282.888,256.61972,281.8169,-0.63406265,125.0,254.25,6.804663,4.0,258.5,282.5,17.75,196.0,0.6377551,0.97599405,14260612.0,3720049.5,1086208.8,266.0,290.0,0.8462452,-0.5327936,-0.5327936,-0.8462452,0.42146993,0.21179618,0.546773,125.0,30837.0,16516.0,13354.0,20332.264,12065.616,9878.056,-0.9428202,0.3116055,-0.11828808,0.32279485,0.94206804,-0.09116651,0.08302742,-0.12413641,-0.9887854,14085.0,7550.0,8088.0,14260612.0,-4105737.5,-1212233.2,-4105737.5,3720049.5,236970.23,-1212233.2,236970.23,1086208.8,2541533.0,1508202.0,1234757.0,259.568,282.888,252.0,276.0,-0.3450766,-0.5699005,0.020997163,3.7167373,2.9561286,26135752.0,5377298.0,814487.7,-1.1541528,1.1023221,0.5461912,40984.0,13569.0,13158.0,30241.42,5124.1265,8416.619,14214.0,1956.0,5748.0,26135752.0,-7569015.0,-1755154.5,-7569015.0,5377298.0,910962.8,-1755154.5,910962.8,814487.7,122235820.0,20711720.0,34019972.0,0.8495857,0.34399083,1.088425,48.28427,11.0,17.071068,12.727922,4.389479,0.0,260.0,283.0
98,2,33,0,180,1.0,0.0,124.44262,288.5519,128.86455,291.92032,3.8607464,183.0,7827.5835,8.092428,4.0,127.0,290.5,62.75,434.0,0.421659,1.9587015,9594128.0,1181079.2,601742.2,143.0,298.0,0.994586,-0.103916824,-0.103916824,-0.994586,0.64735633,-0.1852406,0.2499576,183.0,29586.0,10856.0,11619.0,21037.389,8053.803,8935.158,-0.9741604,0.22089754,-0.047072206,0.2148287,0.9705757,0.108772606,0.06971474,0.09584951,-0.9929515,16017.0,5688.0,6522.0,9594128.0,-1948675.9,-642042.9,-1948675.9,1181079.2,161110.47,-642042.9,161110.47,601742.2,3849842.0,1473846.0,1635134.0,124.44262,288.5519,112.0,284.0,-0.25039762,-0.56676215,0.90157396,9.296124,2.7953143,6259072.5,1437772.0,606588.75,-1.939407,2.3833482,0.30238384,38086.0,10474.0,11728.0,30566.303,3225.96,8032.4243,14779.0,1528.0,5743.0,6259072.5,-988781.44,-282701.94,-988781.44,1437772.0,209198.31,-282701.94,209198.31,606588.75,153717940.0,16223353.0,40395064.0,9.296394,6.721865,0.48858228,36.72792,2.0,36.72792,28.635643,18.36396,0.0,125.0,286.0
99,2,34,0,180,1.0,0.0,265.13513,299.4054,264.72223,298.16666,2.2271469,37.0,6.3333335,4.089888,4.0,265.0,299.0,4.5,55.0,0.6727273,-1.1293381,5357180.5,1003628.6,1516388.8,268.0,305.0,0.12082933,-0.9926733,0.9926733,0.12082933,0.9906493,-0.3972434,0.7546676,37.0,26119.0,10078.0,13158.0,19771.19,8490.595,9912.703,0.98353535,-0.04196418,0.17577606,-0.13356836,0.48637295,0.8634818,0.12172803,0.872743,-0.4727599,16640.0,5951.0,7493.0,5357180.5,-655462.44,541896.8,-655462.44,1003628.6,347709.5,541896.8,347709.5,1516388.8,731534.0,314152.0,366770.0,265.13513,299.4054,263.0,294.0,0.22998601,-0.43244985,0.41591626,2.8119786,1.0739669,21306832.0,6215506.5,842480.4,-1.2175992,1.6618586,0.6788213,40984.0,16516.0,13354.0,30641.393,4809.8193,8359.92,14085.0,1851.0,5807.0,21306832.0,-6692382.5,-1446343.0,-6692382.5,6215506.5,1090989.2,-1446343.0,1090989.2,842480.4,107306160.0,16843988.0,29276440.0,1.7236092,2.4368865,1.4418288,17.485281,5.0,10.2426405,9.055386,3.4970562,0.0,265.0,299.0
100,2,35,0,180,1.0,0.0,325.90213,323.4537,335.9547,326.82266,1.8955079,756.0,345096.66,19.789154,4.0,333.5,326.0,585.0,3096.0,0.24418604,1.0921996,10315978.0,19305048.0,1059071.8,370.0,348.0,0.97910297,-0.20336515,-0.20336515,-0.97910297,0.6170205,-0.15221302,0.12806033,756.0,32147.0,23064.0,13090.0,20173.252,13871.745,9962.351,-0.37254927,-0.92661923,-0.05083093,0.9222075,-0.37578002,0.091229424,0.10363618,0.012889206,-0.99453175,14321.0,5549.0,6945.0,10315978.0,-4325124.5,-881152.7,-4325124.5,19305048.0,1915026.4,-881152.7,1915026.4,1059071.8,15250979.0,10487039.0,7531537.0,325.90213,323.4537,298.0,305.0,-0.038695045,-1.1868064,0.07086126,20.917404,9.0880165,15665095.0,7097629.0,781400.5,0.27174038,2.200365,0.56838375,47868.0,18936.0,13263.0,31596.006,4433.6475,8299.193,15243.0,1730.0,5778.0,15665095.0,-248063.23,-202717.27,-248063.23,7097629.0,1147282.1,-202717.27,1147282.1,781400.5,287681630.0,40368360.0,75564150.0,2.4178493,4.687369,0.8844817,114.669044,2.0,114.669044,77.47257,57.334522,0.0,325.0,314.0
101,2,36,0,180,1.0,0.0,226.2817,318.8169,226.9697,319.39395,1.6492195,71.0,8.25,5.2006435,4.0,226.5,319.0,8.25,104.0,0.6826923,0.5169579,10933975.0,1190425.2,1378086.5,231.0,326.0,-0.023047673,-0.99973434,0.99973434,-0.023047673,0.6318807,-0.013130593,0.8356285,71.0,28473.0,10437.0,13220.0,20464.027,8051.296,9795.099,-0.96522254,0.23359859,-0.117376275,0.21204667,0.4369424,-0.8741382,0.15291077,0.8686271,0.47128046,15365.0,5597.0,7761.0,10933975.0,-2195547.0,-1485205.2,-2195547.0,1190425.2,647859.3,-1485205.2,647859.3,1378086.5,1452946.0,571642.0,695452.0,226.2817,318.8169,223.0,313.0,-0.6083597,-0.6383666,0.23655851,3.3334143,1.7200503,20755182.0,5714632.0,842479.06,-1.5736293,1.5791295,0.65734357,38699.0,13807.0,13946.0,30302.348,4546.32,8298.672,14214.0,1851.0,5851.0,20755182.0,-7847148.0,-1799613.1,-7847148.0,5714632.0,1144683.8,-1799613.1,1144683.8,842479.06,112724740.0,16912308.0,30871060.0,2.2130165,1.6692991,1.228756,34.384777,9.0,13.656855,12.0,3.8205307,0.0,227.0,319.0
102,2,37,0,180,1.0,0.0,212.55367,333.887,211.0101,332.80807,-1.7696316,177.0,372.91666,8.361258,4.0,212.0,333.5,24.75,276.0,0.6413044,0.2858814,4521220.0,2084093.9,1036974.2,224.0,340.0,0.9752169,-0.22125082,-0.22125082,-0.9752169,1.0212783,-0.0843215,0.9203543,177.0,26269.0,13807.0,13946.0,19514.12,10161.254,9888.294,-0.9073486,-0.3759502,0.18809575,0.41883543,-0.8467829,0.32792622,0.035992347,0.37632453,0.9257885,15870.0,6524.0,7838.0,4521220.0,-1439996.8,-214407.89,-1439996.8,2084093.9,-107216.336,-214407.89,-107216.336,1036974.2,3453999.0,1798542.0,1750228.0,212.55367,333.887,201.0,328.0,0.9405721,-0.104973584,1.5115514,5.7494326,2.5250974,5962056.5,1794425.8,665382.56,-1.7595316,2.2601948,0.53408754,37638.0,10683.0,13220.0,30680.666,3402.6973,8088.756,15365.0,1471.0,5639.0,5962056.5,-957712.06,-410577.2,-957712.06,1794425.8,382543.4,-410577.2,382543.4,665382.56,134872210.0,14958257.0,35558170.0,7.6565094,5.5272245,1.2817394,65.769554,12.0,25.727922,23.086792,5.480796,0.0,212.0,333.0
103,2,38,0,180,1.0,0.0,290.1905,350.1905,291.22223,347.8889,0.0,42.0,49.0,3.9467266,3.0,290.5,349.5,6.0,60.0,0.7,1.574344,4873779.0,1132122.6,731963.44,294.0,355.0,0.3673096,-0.9300987,0.9300987,0.3673096,0.7746246,-0.45113826,0.10048738,42.0,25972.0,12526.0,11268.0,20611.096,10465.333,9329.857,-0.99814343,0.036541816,-0.048728038,-0.01000575,-0.8875404,-0.4606212,-0.060080037,-0.45927846,0.88625824,17635.0,7520.0,7070.0,4873779.0,19834.635,247242.56,19834.635,1132122.6,296124.34,247242.56,296124.34,731963.44,865666.0,439544.0,391854.0,290.1905,350.1905,288.0,345.0,-0.30399087,0.14445373,0.30525768,2.7179186,1.333586,25967208.0,21529630.0,1252312.0,-0.35899422,1.764325,0.884586,47868.0,23064.0,13263.0,30690.676,5744.162,8433.113,14321.0,1750.0,5796.0,25967208.0,-11220982.0,-2016782.6,-11220982.0,21529630.0,3698975.0,-2016782.6,3698975.0,1252312.0,107939100.0,20202218.0,29659258.0,1.5646491,2.1323438,0.91643244,18.727922,5.0,11.071068,9.486833,3.7455845,0.0,290.0,350.0
104,2,39,0,180,1.0,0.0,364.22092,350.97675,365.42307,351.07693,0.0,86.0,8.333333,5.479728,3.0,364.5,351.0,8.666667,112.0,0.76785713,1.7320508,8408205.0,1116814.4,725243.25,373.0,355.0,0.99851257,-0.054522596,-0.054522596,-0.99851257,0.54939795,0.16102733,-0.076566264,86.0,28142.0,10668.0,10858.0,20062.162,7936.7676,8984.756,-0.9707366,-0.13051929,0.20158164,0.21952058,-0.82263064,0.52448976,0.09737121,0.5533927,0.82720935,15579.0,5610.0,6824.0,8408205.0,-1747211.0,-797801.3,-1747211.0,1116814.4,90692.61,-797801.3,90692.61,725243.25,1725346.0,682562.0,772689.0,364.22092,350.97675,357.0,348.0,-0.56226224,-0.22516252,-0.595015,4.2845917,1.6912619,12135584.0,2580071.8,659176.5,-1.8430449,1.5852249,0.32703653,42133.0,10372.0,11998.0,30567.027,3881.8997,8171.7334,15099.0,1642.0,5612.0,12135584.0,-2949658.0,-730135.75,-2949658.0,2580071.8,446024.88,-730135.75,446024.88,659176.5,119211410.0,15139409.0,31869760.0,4.781116,1.9260389,0.3637717,35.384777,9.0,17.071068,15.033297,3.9316418,0.0,364.0,351.0
105,2,40,0,180,1.0,0.0,366.4758,367.80646,365.73303,366.54752,0.0,124.0,4081.3333,6.4804535,3.0,366.0,367.0,73.666664,345.0,0.3594203,-1.5038484,8695962.0,933329.75,628711.3,378.0,375.0,0.8588215,0.51227486,0.51227486,-0.8588215,0.69654804,-0.10438525,0.00819154,124.0,28687.0,9949.0,11616.0,20758.727,7947.0483,8935.6455,-0.9776272,-0.1307534,0.16476831,0.18647525,-0.9011798,0.39128253,0.09732434,0.41325364,0.90540016,15779.0,5369.0,7062.0,8695962.0,-1542017.2,-820719.44,-1542017.2,933329.75,103819.74,-820719.44,103819.74,628711.3,2574082.0,985434.0,1108020.0,366.4758,367.80646,355.0,360.0,-0.011257159,-0.5827152,0.23889752,7.0861015,1.5130899,10928415.0,2503620.5,648229.94,-1.6643822,1.4185982,0.2882934,40698.0,10668.0,12077.0,30601.164,3891.8777,8141.9136,15579.0,1642.0,5612.0,10928415.0,-2229560.0,-589434.06,-2229560.0,2503620.5,408522.25,-589434.06,408522.25,648229.94,136175170.0,17318856.0,36231516.0,4.5035934,1.4203593,0.34627116,27.384777,2.0,27.384777,23.853722,13.692389,0.0,366.0,368.0
106,2,41,0,180,1.0,0.0,395.54544,381.52274,395.46667,382.35,0.0,44.0,18.0,3.9077742,2.0,395.5,382.0,30.0,104.0,0.42307693,0.0,6998277.0,817480.3,867235.8,400.0,389.0,-0.5253832,-0.8508657,0.8508657,-0.5253832,1.0189085,-0.20149188,-0.060492445,44.0,28197.0,9525.0,11091.0,20249.658,7931.614,8825.796,-0.96442723,0.26132482,-0.039868593,0.1915125,0.58674604,-0.7867986,0.18221727,0.76644534,0.6159208,16474.0,5612.0,6565.0,6998277.0,-1248400.6,-1171227.2,-1248400.6,817480.3,381766.88,-1171227.2,381766.88,867235.8,890985.0,348991.0,388335.0,395.54544,381.52274,392.0,376.0,0.51327914,-0.4991758,0.115548104,3.7257357,0.94288844,18138756.0,4188254.8,712188.9,-1.463331,1.4025645,0.38432133,40698.0,13926.0,12077.0,30287.059,4326.3677,8206.841,13223.0,1448.0,5584.0,18138756.0,-5150335.5,-1217421.0,-5150335.5,4188254.8,754307.3,-1217421.0,754307.3,712188.9,111456376.0,15921033.0,30201176.0,2.4625366,1.8087897,0.38705182,21.970562,6.0,14.899495,13.892444,3.6617606,0.0,395.0,382.0
107,2,42,0,180,1.0,0.0,409.89655,382.0,410.5,382.0,0.0,29.0,1.0,3.2569954,3.0,410.0,382.0,2.0,35.0,0.82857144,0.0,4443881.5,946410.5,431104.56,413.0,386.0,-0.30655307,-0.9518536,0.9518536,-0.30655307,0.87554234,0.14873551,0.19505371,29.0,24111.0,10274.0,10172.0,19324.482,7957.0,8755.345,-0.94301444,-0.2855167,-0.17089176,0.3297524,-0.7330559,-0.59488857,0.044577416,-0.61734045,0.7854321,15896.0,6203.0,7424.0,4443881.5,-1388682.5,-162698.66,-1388682.5,946410.5,143869.69,-162698.66,143869.69,431104.56,560410.0,230753.0,253905.0,409.89655,382.0,408.0,379.0,0.042461094,-0.430321,-0.32344848,1.8705983,1.2207212,15993906.0,4339928.0,708558.7,-1.5066516,1.5875057,0.4010103,40698.0,13926.0,12077.0,30394.486,4104.619,8189.91,13223.0,1448.0,5584.0,15993906.0,-4585492.5,-1047956.7,-4585492.5,4339928.0,761479.25,-1047956.7,761479.25,708558.7,100909700.0,13627335.0,27190502.0,3.2769125,2.312276,0.495031,14.485281,6.0,7.2426405,6.708204,2.4142137,0.0,410.0,382.0
108,2,43,0,180,1.0,0.0,379.07,389.98,381.36765,388.79413,1.9395471,100.0,362.0,6.2887535,4.0,380.0,389.5,17.0,168.0,0.5952381,1.411829,9115015.0,1155006.0,826182.3,391.0,394.0,0.985757,0.16817611,0.16817611,-0.985757,0.5670572,-0.035026774,0.26876983,100.0,29083.0,10371.0,12077.0,21621.42,7634.91,9284.63,-0.9910479,-0.13343069,0.0045049894,0.12147424,-0.9152146,-0.38422155,0.055389974,-0.38023472,0.92322993,16750.0,4881.0,7105.0,9115015.0,-983899.94,-450277.7,-983899.94,1155006.0,172426.25,-450277.7,172426.25,826182.3,2162142.0,763491.0,928463.0,379.07,389.98,370.0,386.0,-0.6770204,-0.08109749,0.2717254,5.640433,1.5780417,16978944.0,4158853.0,686909.1,-1.473042,1.3797032,0.28891477,40698.0,13926.0,11616.0,30198.719,4241.276,8180.0674,13223.0,1555.0,5584.0,16978944.0,-4583178.0,-999235.3,-4583178.0,4158853.0,691402.3,-999235.3,691402.3,686909.1,125445480.0,17618260.0,33980000.0,2.7123425,1.7428848,0.26911843,51.112698,13.0,22.899494,20.024984,3.931746,0.0,380.0,391.0
109,2,44,0,180,1.0,0.0,508.21127,396.169,507.6875,393.27084,0.0,71.0,50.0,5.690561,2.0,508.0,395.0,24.0,119.0,0.5966387,0.0,9678655.0,4629628.5,1119171.8,512.0,404.0,0.28419298,-0.9587671,0.9587671,0.28419298,0.83647066,0.43707275,0.1452244,71.0,28728.0,16642.0,12156.0,20316.916,12001.395,9935.972,-0.8548531,0.50287074,-0.12785631,0.48203155,0.8608635,0.16297136,0.19202037,0.077685796,-0.97831136,15022.0,8440.0,7390.0,9678655.0,-4125904.5,-1863870.0,-4125904.5,4629628.5,1197823.5,-1863870.0,1197823.5,1119171.8,1442501.0,852099.0,705454.0,508.21127,396.169,505.0,387.0,0.24613288,-0.7914868,-0.13599879,4.270945,1.5322533,7890180.5,2016457.1,609930.94,0.35497144,2.6182764,0.18655759,44373.0,13418.0,10920.0,31697.01,3323.7747,7994.9004,18517.0,1431.0,5653.0,7890180.5,300751.2,-29134.945,300751.2,2016457.1,308649.03,-29134.945,308649.03,609930.94,69733420.0,7312304.0,17588780.0,3.3509333,7.5204816,-0.030318994,18.899494,2.0,18.899494,14.035668,9.449747,0.0,508.0,395.0
110,2,45,0,180,1.0,0.0,405.64124,401.82443,405.37582,404.97314,0.0,131.0,1634.3334,6.1062193,3.0,405.5,403.5,49.666668,280.0,0.46785715,-1.727283,10424863.0,3824052.2,747982.9,413.0,414.0,-0.3287402,-0.9444204,0.9444204,-0.3287402,0.503959,0.20312266,0.017030101,131.0,28557.0,13926.0,11119.0,19044.06,9749.642,9341.068,-0.9001643,-0.43196553,0.055766936,0.43203467,-0.90178454,-0.011433695,0.05522872,0.013801046,0.99837834,13223.0,5727.0,7173.0,10424863.0,-4117642.2,-589692.7,-4117642.2,3824052.2,265641.3,-589692.7,265641.3,747982.9,2494772.0,1277203.0,1223680.0,405.64124,401.82443,399.0,394.0,0.046949554,-0.7166091,-0.51689625,6.1839256,2.5042512,10269777.0,2831721.0,637528.94,-1.3560942,1.543665,0.35045898,40698.0,10546.0,12077.0,30576.984,3656.8958,8071.377,15896.0,1371.0,5307.0,10269777.0,-1873149.5,-484634.22,-1873149.5,2831721.0,503676.28,-484634.22,503676.28,637528.94,134905660.0,16134224.0,35610916.0,4.2297873,1.598218,0.47599742,26.142136,2.0,26.142136,16.124516,13.071068,0.0,407.0,404.0
111,2,46,0,180,1.0,0.0,358.26364,492.31818,358.93332,491.41666,-3.088173,110.0,180.66667,6.359187,4.0,358.5,492.0,15.0,170.0,0.64705884,0.38050023,14038367.0,1400231.4,888363.0,364.0,501.0,0.32444426,-0.9459048,0.9459048,0.32444426,0.51326084,0.10267779,-0.18660368,110.0,31748.0,9758.0,11293.0,20657.62,7245.609,9122.072,-0.9718763,0.20328546,-0.11887593,0.21951748,0.5992962,-0.7698416,0.08525571,0.77428615,0.6270665,14925.0,4819.0,6570.0,14038367.0,-2994728.8,-1131368.0,-2994728.8,1400231.4,399480.97,-1131368.0,399480.97,888363.0,2272338.0,797017.0,1003428.0,358.26364,492.31818,354.0,484.0,-0.52350956,-0.7502733,-0.21793675,4.380743,2.0587244,3330818.8,409348.1,554319.5,1.0354625,1.9127454,0.16317481,39455.0,7449.0,10737.0,30574.42,2889.3535,7863.1797,22472.0,1601.0,5471.0,3330818.8,74925.71,-21540.506,74925.71,409348.1,25606.496,-21540.506,25606.496,554319.5,98082740.0,9269046.0,25225080.0,3.234694,6.381178,-0.04015484,50.79899,12.0,17.899494,15.811388,4.233249,0.0,358.0,492.0
112,2,47,0,180,1.0,0.0,294.80487,508.2195,296.0,506.875,0.0,41.0,8.0,3.5985389,2.0,295.0,508.0,4.0,49.0,0.8367347,0.0,10411332.0,1089586.4,566752.8,299.0,512.0,0.68994457,-0.7238622,0.7238622,0.68994457,1.0342932,-0.6161266,0.05261204,41.0,30621.0,9159.0,9674.0,20947.219,6991.2197,8377.244,-0.9767691,0.1271716,-0.17248043,0.20448296,0.79387355,-0.5726705,0.06410021,-0.5946362,-0.80143553,16920.0,3625.0,7030.0,10411332.0,-2056169.0,-693413.7,-2056169.0,1089586.4,-77055.62,-693413.7,-77055.62,566752.8,858836.0,286640.0,343467.0,294.80487,508.2195,292.0,505.0,0.4881666,1.0622292,-0.85620934,2.1557796,1.5215573,2220514.8,415260.3,529722.94,-0.98374444,2.3316627,0.10188669,34998.0,7275.0,9825.0,30271.373,2827.3452,7789.005,20168.0,1530.0,5551.0,2220514.8,-128672.805,-79413.68,-128672.805,415260.3,45015.703,-79413.68,45015.703,529722.94,57788052.0,5397402.0,14869210.0,5.627316,8.850611,-0.19013238,13.071068,4.0,8.2426405,7.2111025,3.267767,0.0,294.0,508.0
113,2,48,0,180,1.0,0.0,411.35416,509.35416,412.08334,507.58334,0.0,48.0,2.0,5.0141892,2.0,411.5,509.0,6.0,60.0,0.8,0.0,9291265.0,1863263.8,1016992.3,418.0,512.0,0.99944186,0.033405323,0.033405323,-0.99944186,0.3109761,-0.18322319,-0.4180565,48.0,30363.0,12240.0,11152.0,24301.125,9609.1875,9252.1045,-0.9360279,0.32021537,-0.1459927,0.29421565,0.93964833,0.1746373,0.19310334,0.12051205,-0.9737494,19040.0,6457.0,6439.0,9291265.0,-2578784.8,-1758849.9,-2578784.8,1863263.8,605166.44,-1758849.9,605166.44,1016992.3,1166454.0,461241.0,444101.0,411.35416,509.35416,406.0,507.0,-0.9742466,-0.4614434,-0.13800421,3.032393,1.3116368,7684818.0,802100.06,541820.1,0.9836051,2.7249675,0.23851122,42483.0,9640.0,10612.0,31673.053,3001.8865,7825.3203,25962.0,1421.0,5705.0,7684818.0,1102957.1,183158.83,1102957.1,802100.06,108025.445,183158.83,108025.445,541820.1,59925416.0,5679569.0,14805506.0,0.460844,10.331821,0.093030006,1.0,1.0,1.0,1.0,1.0,0.0,416.0,511.0
114,3,1,0,180,1.0,0.0,508.9292,228.13274,506.56,232.92,0.0,113.0,41.333332,6.630428,3.0,508.5,229.0,8.333333,138.0,0.81884056,-1.5453925,8366269.0,1025825.94,953829.56,512.0,241.0,0.040188476,-0.9991921,0.9991921,0.040188476,0.6251747,0.2273906,0.43896943,113.0,32529.0,11063.0,12247.0,24482.947,8688.69,9517.07,-0.99573797,-0.07520521,-0.053385556,-0.040980935,0.8793568,-0.47439668,0.08262205,-0.470187,-0.87869096,19691.0,6631.0,7504.0,8366269.0,295688.03,-615827.25,295688.03,1025825.94,-108726.82,-615827.25,-108726.82,953829.56,2766573.0,981822.0,1075429.0,508.9292,228.13274,506.0,218.0,-0.39504516,-0.6844305,-0.07574003,6.4822774,1.5290444,7405048.5,1706896.8,616718.25,-1.4385458,1.9492512,0.18002914,37158.0,10077.0,11387.0,31376.652,3326.5637,8325.903,16481.0,1661.0,6075.0,7405048.5,-1309591.4,-334845.22,-1309591.4,1706896.8,299098.56,-334845.22,299098.56,616718.25,71852536.0,7617831.0,19066318.0,4.4327626,3.8138518,0.12675916,1.0,1.0,1.0,1.0,1.0,0.0,511.0,239.0
